climate_udel_air_temp_v501_mean.1900.max,climate_udel_air_temp_v501_mean.1907.max,climate_udel_air_temp_v501_mean.1901.max,climate_udel_air_temp_v501_mean.1912.max,climate_udel_air_temp_v501_mean.1913.max,climate_udel_air_temp_v501_mean.1906.max,climate_udel_air_temp_v501_mean.1905.max,climate_udel_air_temp_v501_mean.1910.max,climate_udel_air_temp_v501_mean.1903.max
27.5,26.758333333333333,27.191666666666663,27.116666666666667,26.833333333333336,26.65833333333333,26.683333333333334,26.325,26.525
26.966666666666665,26.35833333333333,26.883333333333333,26.633333333333333,26.46666666666667,26.366666666666667,26.291666666666668,26.1,26.33333333333333
26.966666666666665,26.35833333333333,26.883333333333333,26.633333333333333,26.46666666666667,26.366666666666667,26.291666666666668,26.1,26.33333333333333
27.7,26.83333333333333,26.916666666666668,27.441666666666663,26.98333333333333,26.75,26.55,26.433333333333334,26.58333333333333
25.433333333333334,24.766666666666666,25.058333333333334,25.116666666666667,24.55,25.066666666666663,24.508333333333333,24.70833333333333,25.133333333333333
25.541666666666668,25.09166666666667,25.325,25.191666666666663,24.85,25.133333333333333,24.6,24.758333333333333,25.2
26.666666666666664,26.116666666666667,26.433333333333334,26.383333333333333,26.041666666666668,26.041666666666668,25.925,25.825,26.0
26.28333333333333,25.83333333333333,26.183333333333334,26.35833333333333,25.675,26.133333333333333,25.525,25.95833333333333,26.058333333333334
23.53333333333333,23.23333333333333,23.466666666666665,23.65,22.98333333333333,23.308333333333334,22.65,23.291666666666668,23.45833333333333
23.883333333333333,23.6,23.841666666666665,23.916666666666668,23.3,23.683333333333334,22.95,23.59166666666667,23.758333333333333
12.508333333333333,12.433333333333334,12.45,12.666666666666666,11.95,12.358333333333334,11.45,12.433333333333334,12.475
25.825,25.541666666666664,25.71666666666667,25.941666666666663,25.25,25.7,24.925,25.633333333333333,25.666666666666668
28.708333333333336,28.291666666666668,28.558333333333334,28.741666666666667,28.041666666666668,28.625,27.916666666666668,28.433333333333334,28.341666666666665
22.716666666666665,22.5,22.65833333333333,22.891666666666666,22.183333333333334,22.541666666666668,21.791666666666668,22.558333333333334,22.675
25.825,25.541666666666664,25.71666666666667,25.941666666666663,25.25,25.7,24.925,25.633333333333333,25.666666666666668
28.708333333333336,28.291666666666668,28.558333333333334,28.741666666666667,28.041666666666668,28.625,27.916666666666668,28.433333333333334,28.341666666666665
17.825,17.433333333333334,17.608333333333334,17.85,17.158333333333335,17.883333333333333,17.016666666666666,17.658333333333335,17.325
25.825,25.541666666666664,25.71666666666667,25.941666666666663,25.25,25.7,24.925,25.633333333333333,25.666666666666668
26.28333333333333,25.83333333333333,26.183333333333334,26.35833333333333,25.675,26.133333333333333,25.525,25.95833333333333,26.058333333333334
23.691666666666663,23.316666666666663,23.60833333333333,23.616666666666667,22.991666666666667,23.633333333333333,23.09166666666667,23.28333333333333,23.225
18.34166666666667,18.03333333333333,18.28333333333333,18.383333333333333,17.85,18.441666666666663,17.75,18.2,17.883333333333333
16.641666666666666,16.508333333333333,16.616666666666667,16.65,16.224999999999998,16.933333333333334,16.083333333333332,16.491666666666667,16.041666666666668
18.34166666666667,18.03333333333333,18.28333333333333,18.383333333333333,17.85,18.441666666666663,17.75,18.2,17.883333333333333
12.566666666666666,12.316666666666666,12.541666666666666,12.633333333333333,12.191666666666666,12.733333333333333,12.0,12.508333333333333,12.083333333333334
24.3,23.90833333333333,24.191666666666663,24.225,23.616666666666667,24.25,23.666666666666668,23.925,23.8
24.3,23.90833333333333,24.191666666666663,24.225,23.616666666666667,24.25,23.666666666666668,23.925,23.8
24.3,23.90833333333333,24.191666666666663,24.225,23.616666666666667,24.25,23.666666666666668,23.925,23.8
7.475,7.183333333333334,7.125,7.55,6.8500000000000005,7.858333333333333,6.625,7.583333333333333,6.65
13.883333333333333,13.691666666666666,13.966666666666669,14.008333333333333,13.658333333333331,14.1,13.433333333333334,13.891666666666666,13.458333333333332
19.28333333333333,18.891666666666666,19.15833333333333,19.241666666666667,18.625,19.258333333333333,18.641666666666666,18.95833333333333,18.825
13.883333333333333,13.691666666666666,13.966666666666669,14.008333333333333,13.658333333333331,14.1,13.433333333333334,13.891666666666666,13.458333333333332
18.34166666666667,18.03333333333333,18.28333333333333,18.383333333333333,17.85,18.441666666666663,17.75,18.2,17.883333333333333
13.883333333333333,13.691666666666666,13.966666666666669,14.008333333333333,13.658333333333331,14.1,13.433333333333334,13.891666666666666,13.458333333333332
24.3,23.90833333333333,24.191666666666663,24.225,23.616666666666667,24.25,23.666666666666668,23.925,23.8
13.883333333333333,13.691666666666666,13.966666666666669,14.008333333333333,13.658333333333331,14.1,13.433333333333334,13.891666666666666,13.458333333333332
19.916666666666668,19.616666666666667,19.883333333333333,19.90833333333333,19.40833333333333,19.991666666666667,19.35,19.683333333333334,19.45833333333333
16.641666666666666,16.508333333333333,16.616666666666667,16.65,16.224999999999998,16.933333333333334,16.083333333333332,16.491666666666667,16.041666666666668
24.3,23.90833333333333,24.191666666666663,24.225,23.616666666666667,24.25,23.666666666666668,23.925,23.85
15.083333333333334,14.933333333333334,15.158333333333331,15.15,14.791666666666666,15.35,14.608333333333333,15.033333333333331,14.608333333333333
24.266666666666666,23.808333333333334,24.141666666666666,24.191666666666663,23.475,24.116666666666667,23.616666666666667,23.791666666666668,23.85
7.475,7.183333333333334,7.125,7.55,6.8500000000000005,7.858333333333333,6.625,7.583333333333333,6.65
18.34166666666667,18.03333333333333,18.28333333333333,18.383333333333333,17.85,18.441666666666663,17.75,18.2,17.883333333333333
26.566666666666663,26.325,26.383333333333333,26.65,26.183333333333334,26.05,25.95833333333333,25.958333333333336,25.925
26.0,25.816666666666663,25.95833333333333,25.991666666666667,25.58333333333333,25.633333333333333,25.466666666666665,25.416666666666668,25.633333333333333
27.916666666666668,27.48333333333333,27.73333333333333,27.816666666666663,27.383333333333333,27.291666666666668,27.23333333333333,27.066666666666663,27.258333333333333
28.23333333333333,27.7,28.041666666666664,28.058333333333334,27.666666666666668,27.55,27.525,27.266666666666666,27.491666666666667
27.95833333333333,27.325,27.65833333333333,27.73333333333333,27.34166666666667,27.15,27.116666666666667,26.916666666666664,27.075
27.916666666666668,27.48333333333333,27.73333333333333,27.816666666666663,27.383333333333333,27.291666666666668,27.23333333333333,27.066666666666663,27.258333333333333
28.25,27.7,28.03333333333333,28.05,27.666666666666668,27.508333333333333,27.508333333333333,27.275,27.466666666666665
27.941666666666663,27.291666666666668,27.73333333333333,27.666666666666668,27.325,27.166666666666668,27.175,26.825,27.066666666666663
27.78333333333333,27.225,27.625,27.583333333333336,27.20833333333333,27.125,27.08333333333333,26.775,27.05
27.866666666666667,27.25,27.758333333333333,27.591666666666665,27.191666666666663,27.258333333333333,27.191666666666663,26.775,27.21666666666667
28.15833333333333,27.675,27.975,28.008333333333333,27.58333333333333,27.5,27.45833333333333,27.23333333333333,27.46666666666667
28.25,27.7,28.041666666666664,28.058333333333334,27.666666666666668,27.55,27.525,27.275,27.491666666666667
27.95833333333333,27.425,27.675,27.808333333333334,27.383333333333333,27.25,27.175,27.03333333333333,27.175
26.933333333333334,26.625,26.791666666666668,26.9,26.475,26.425,26.325,26.23333333333333,26.383333333333333
27.941666666666663,27.291666666666668,27.73333333333333,27.666666666666668,27.325,27.166666666666668,27.175,26.825,27.066666666666663
27.28333333333333,26.916666666666668,27.1,27.225,26.791666666666668,26.70833333333333,26.633333333333333,26.491666666666667,26.675
27.916666666666668,27.433333333333334,27.758333333333333,27.75,27.35,27.308333333333334,27.25,26.966666666666665,27.23333333333333
27.791666666666668,27.20833333333333,27.45833333333333,27.65833333333333,27.2,27.041666666666668,26.975,26.841666666666665,26.975
27.941666666666663,27.416666666666668,27.78333333333333,27.758333333333333,27.366666666666667,27.28333333333333,27.25,26.975,27.241666666666667
27.916666666666668,27.433333333333334,27.75,27.75,27.35,27.308333333333334,27.25,26.966666666666665,27.23333333333333
28.191666666666663,27.7,27.975,28.05,27.625,27.5,27.466666666666665,27.275,27.466666666666665
26.0,25.816666666666663,25.95833333333333,25.991666666666667,25.58333333333333,25.633333333333333,25.466666666666665,25.416666666666668,25.633333333333333
26.20833333333333,26.025,26.091666666666665,26.308333333333334,25.883333333333333,25.791666666666668,25.70833333333333,25.616666666666667,25.766666666666666
26.266666666666666,25.925,25.775,26.391666666666666,25.975,25.58333333333333,25.691666666666663,25.55,25.508333333333333
27.725,27.225,27.425,27.625,27.175,27.03333333333333,26.95,26.84166666666667,26.95
28.075,27.625,27.85,27.98333333333333,27.566666666666663,27.441666666666663,27.366666666666667,27.23333333333333,27.375
26.766666666666666,26.4,26.53333333333333,26.75,26.3,26.2,26.133333333333333,25.991666666666667,26.15
27.791666666666668,27.225,27.45833333333333,27.65833333333333,27.2,27.041666666666668,26.975,26.84166666666667,26.975
26.20833333333333,26.025,26.091666666666665,26.308333333333334,25.883333333333333,25.791666666666668,25.70833333333333,25.616666666666667,25.766666666666666
27.0,26.55,26.70833333333333,26.925,26.48333333333333,26.325,26.25,26.183333333333334,26.258333333333333
28.23333333333333,27.7,28.041666666666664,28.058333333333334,27.666666666666668,27.55,27.525,27.266666666666666,27.491666666666667
28.25,27.675,28.03333333333333,28.025,27.666666666666668,27.508333333333333,27.508333333333333,27.241666666666667,27.45
27.391666666666666,26.916666666666668,27.2,27.25,26.825,26.78333333333333,26.73333333333333,26.475,26.725
28.25,27.675,28.03333333333333,28.025,27.666666666666668,27.508333333333333,27.508333333333333,27.241666666666667,27.45
28.25,27.7,28.041666666666664,28.058333333333334,27.666666666666668,27.55,27.525,27.266666666666666,27.491666666666667
26.566666666666663,26.325,26.383333333333333,26.65,26.183333333333334,26.05,25.95833333333333,25.958333333333336,25.925
29.191666666666663,28.641666666666666,28.866666666666667,29.008333333333333,28.96666666666667,28.95,28.866666666666667,28.475,28.425
29.35833333333333,28.55,28.78333333333333,28.95833333333333,28.816666666666663,28.98333333333333,28.725,28.45,28.525
28.558333333333334,27.875,28.20833333333333,28.116666666666667,28.008333333333333,28.291666666666664,27.98333333333333,27.65,27.85
28.15833333333333,27.508333333333333,27.875,27.71666666666667,27.641666666666666,27.95833333333333,27.575,27.258333333333333,27.541666666666668
29.45,28.991666666666667,29.175,29.3,29.291666666666668,29.258333333333333,29.183333333333334,28.766666666666666,28.741666666666667
29.45,28.916666666666668,29.133333333333333,29.275,29.25,29.241666666666667,29.133333333333333,28.758333333333333,28.741666666666667
28.291666666666668,27.4,27.85833333333333,27.58333333333333,27.241666666666667,27.96666666666667,27.45833333333333,27.216666666666665,27.666666666666668
29.758333333333333,29.08333333333333,29.33333333333333,29.5,29.45833333333333,29.491666666666667,29.341666666666665,29.016666666666666,29.008333333333333
29.716666666666665,28.825,29.066666666666663,29.316666666666663,29.166666666666664,29.325,29.05,28.816666666666663,28.84166666666667
27.775,27.125,27.525,27.266666666666666,27.15833333333333,27.58333333333333,27.141666666666666,26.808333333333334,27.191666666666663
29.458333333333336,28.691666666666663,28.933333333333334,29.141666666666666,29.058333333333334,29.141666666666666,28.933333333333334,28.65833333333333,28.65833333333333
28.775,27.991666666666667,28.258333333333333,28.33333333333333,28.183333333333334,28.416666666666668,28.141666666666666,27.85833333333333,27.975
29.758333333333333,29.08333333333333,29.33333333333333,29.5,29.45833333333333,29.491666666666667,29.341666666666665,29.016666666666666,29.008333333333333
26.425,25.9,26.391666666666666,26.08333333333333,25.7,26.183333333333334,25.425,25.98333333333333,26.28333333333333
26.70833333333333,26.008333333333333,26.391666666666666,26.28333333333333,25.70833333333333,26.425,25.725,26.066666666666663,26.433333333333334
27.03333333333333,26.25,26.65833333333333,26.6,25.96666666666667,26.758333333333333,26.125,26.316666666666663,26.716666666666665
25.291666666666668,24.633333333333333,24.96666666666667,25.141666666666666,24.35,25.20833333333333,24.5,24.891666666666666,25.258333333333333
26.70833333333333,26.008333333333333,26.391666666666666,26.28333333333333,25.70833333333333,26.425,25.725,26.066666666666663,26.433333333333334
27.03333333333333,26.25,26.65833333333333,26.6,25.96666666666667,26.758333333333333,26.125,26.316666666666663,26.716666666666665
25.416666666666668,24.825,25.258333333333333,25.133333333333333,24.566666666666663,25.23333333333333,24.508333333333333,24.975,25.308333333333334
25.975,25.35833333333333,25.741666666666667,25.75,25.09166666666667,25.85,25.133333333333333,25.566666666666663,25.933333333333334
26.875,26.191666666666663,26.5,26.35833333333333,25.85833333333333,26.475,25.791666666666668,26.133333333333333,26.466666666666665
26.216666666666665,25.633333333333333,26.058333333333334,25.916666666666668,25.375,26.05,25.3,25.791666666666668,26.15
26.083333333333336,25.558333333333334,26.08333333333333,25.73333333333333,25.316666666666663,25.866666666666667,25.116666666666667,25.675,25.98333333333333
24.8,24.08333333333333,24.375,24.766666666666666,23.825,24.775,24.10833333333333,24.441666666666663,24.825
25.641666666666666,25.166666666666668,25.675,25.308333333333334,24.98333333333333,25.45833333333333,24.675,25.28333333333333,25.558333333333334
25.641666666666666,25.166666666666668,25.675,25.308333333333334,24.98333333333333,25.45833333333333,24.675,25.28333333333333,25.558333333333334
25.891666666666666,25.258333333333333,25.6,25.73333333333333,24.991666666666667,25.791666666666668,25.1,25.491666666666667,25.866666666666667
26.23333333333333,25.716666666666665,26.2,25.916666666666668,25.5,26.03333333333333,25.266666666666666,25.808333333333334,26.116666666666667
26.425,25.9,26.391666666666666,26.08333333333333,25.7,26.183333333333334,25.425,25.98333333333333,26.28333333333333
26.083333333333336,25.53333333333333,25.966666666666665,25.73333333333333,25.28333333333333,25.866666666666667,25.116666666666667,25.616666666666667,25.941666666666663
25.816666666666663,25.35833333333333,25.941666666666663,25.541666666666668,25.175,25.65833333333333,24.883333333333333,25.48333333333333,25.791666666666668
25.008333333333333,24.266666666666666,24.625,24.766666666666666,24.0,24.808333333333334,24.175,24.441666666666663,24.825
25.98333333333333,25.325,25.71666666666667,25.633333333333333,25.05,25.75,25.016666666666666,25.425,25.78333333333333
25.616666666666667,25.016666666666666,25.275,25.45833333333333,24.73333333333333,25.46666666666667,24.841666666666665,25.15,25.558333333333334
26.70833333333333,26.008333333333333,26.391666666666666,26.28333333333333,25.70833333333333,26.425,25.725,26.066666666666663,26.433333333333334
26.1,25.625,26.15833333333333,25.791666666666664,25.40833333333333,25.891666666666666,25.10833333333333,25.71666666666667,26.025
26.08333333333333,25.525,25.95833333333333,25.716666666666665,25.25,25.90833333333333,25.15833333333333,25.633333333333333,25.991666666666667
26.133333333333333,25.675,26.191666666666663,25.73333333333333,25.45,25.933333333333334,25.125,25.741666666666667,26.041666666666668
25.25,24.791666666666668,25.291666666666668,24.9,24.60833333333333,25.066666666666663,24.266666666666666,24.90833333333333,25.166666666666668
26.133333333333333,25.675,26.191666666666663,25.73333333333333,25.45,25.933333333333334,25.125,25.741666666666667,26.041666666666668
24.558333333333334,24.166666666666668,24.566666666666663,24.241666666666667,24.016666666666666,24.441666666666663,23.6,24.258333333333333,24.475
26.216666666666665,25.633333333333333,26.075,25.916666666666668,25.375,26.05,25.3,25.791666666666668,26.15
26.133333333333333,25.675,26.191666666666663,25.73333333333333,25.45,25.933333333333334,25.125,25.741666666666667,26.041666666666668
26.08333333333333,25.525,25.95833333333333,25.75,25.25,25.90833333333333,25.15833333333333,25.633333333333333,25.991666666666667
26.216666666666665,25.633333333333333,26.183333333333334,25.916666666666668,25.375,26.05,25.3,25.791666666666668,26.15
25.15,24.85833333333333,25.23333333333333,24.916666666666668,24.716666666666665,25.116666666666667,24.225,24.975,25.116666666666667
25.45,25.03333333333333,25.441666666666663,25.008333333333333,24.725,25.2,24.40833333333333,24.95833333333333,25.341666666666665
25.9,25.366666666666667,25.875,25.475,25.10833333333333,25.683333333333334,24.9,25.458333333333336,25.8
25.9,25.366666666666667,25.875,25.475,25.10833333333333,25.683333333333334,24.9,25.458333333333336,25.8
26.2,25.625,26.183333333333334,25.70833333333333,25.375,25.933333333333334,25.15,25.75,26.075000000000003
26.125,25.558333333333334,26.075,25.716666666666665,25.308333333333334,25.90833333333333,25.15833333333333,25.683333333333334,26.025
25.75,25.25,25.83333333333333,25.258333333333333,25.025,25.508333333333333,24.675,25.35833333333333,25.633333333333333
25.65833333333333,25.225,25.60833333333333,25.258333333333333,24.925,25.416666666666668,24.683333333333334,25.15,25.566666666666663
25.83333333333333,25.28333333333333,25.866666666666667,25.275,25.0,25.541666666666668,24.75,25.35833333333333,25.7
25.683333333333334,25.20833333333333,25.60833333333333,25.3,24.883333333333333,25.475,24.725,25.225,25.60833333333333
25.3,24.758333333333333,25.366666666666667,24.7,24.48333333333333,25.0,24.191666666666663,24.85,25.175
25.875,25.35,25.65833333333333,25.60833333333333,25.025,25.683333333333334,24.966666666666665,25.366666666666667,25.78333333333333
25.241666666666667,24.775,25.35,24.758333333333333,24.558333333333334,25.03333333333333,24.191666666666663,24.9,25.15
25.75,25.25,25.83333333333333,25.258333333333333,25.025,25.508333333333333,24.675,25.35833333333333,25.633333333333333
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25
26.08333333333333,25.525,25.95833333333333,25.716666666666665,25.25,25.90833333333333,25.15833333333333,25.633333333333333,25.991666666666667
25.75,25.225,25.83333333333333,25.166666666666668,24.975,25.48333333333333,24.65,25.3,25.616666666666667
26.2,25.625,26.183333333333334,25.70833333333333,25.375,25.933333333333334,25.15,25.75,26.075000000000003
26.03333333333333,25.591666666666665,25.85,25.741666666666667,25.266666666666666,25.825,25.125,25.475,25.933333333333334
25.891666666666666,25.35,25.65833333333333,25.73333333333333,25.025,25.791666666666668,25.1,25.491666666666667,25.866666666666667
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25
25.3,24.758333333333333,25.366666666666667,24.7,24.48333333333333,25.0,24.191666666666663,24.85,25.175
25.3,24.766666666666666,25.366666666666667,24.766666666666666,24.48333333333333,25.0,24.191666666666663,24.85,25.175
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25
26.216666666666665,25.633333333333333,26.183333333333334,25.916666666666668,25.375,26.05,25.3,25.791666666666668,26.15
25.25,24.791666666666668,25.291666666666668,24.9,24.60833333333333,25.066666666666663,24.266666666666666,24.90833333333333,25.166666666666668
25.883333333333333,25.291666666666668,25.883333333333333,25.575,25.375,25.425,25.166666666666668,25.141666666666666,25.433333333333334
24.375,23.991666666666667,24.35,24.28333333333333,23.766666666666666,24.116666666666667,23.5,23.975,24.191666666666663
26.225,25.541666666666668,26.216666666666665,25.891666666666666,25.791666666666668,25.675,25.55,25.4,25.65
23.9,23.6,23.84166666666667,23.933333333333334,23.325,23.683333333333334,23.075,23.59166666666667,23.758333333333333
26.216666666666665,25.541666666666668,26.216666666666665,25.891666666666666,25.75,25.675,25.55,25.4,25.65
25.808333333333334,25.225,25.825,25.541666666666668,25.266666666666666,25.416666666666668,25.133333333333333,25.10833333333333,25.40833333333333
25.7,25.116666666666667,25.725,25.433333333333334,25.125,25.3,25.066666666666663,24.933333333333334,25.241666666666667
24.85833333333333,24.266666666666666,24.8,24.866666666666667,24.241666666666667,24.625,24.15833333333333,24.391666666666666,24.65833333333333
25.766666666666666,25.225,25.78333333333333,25.541666666666668,25.191666666666663,25.416666666666668,25.03333333333333,25.10833333333333,25.40833333333333
25.025,24.516666666666666,24.991666666666667,24.841666666666665,24.4,24.7,24.25,24.466666666666665,24.71666666666667
24.85833333333333,24.266666666666666,24.8,24.866666666666667,24.241666666666667,24.625,24.15833333333333,24.391666666666666,24.65833333333333
25.508333333333333,24.90833333333333,25.508333333333333,25.333333333333336,24.891666666666666,25.183333333333334,24.83333333333333,24.85833333333333,25.15
25.025,24.516666666666666,24.991666666666667,24.841666666666665,24.4,24.7,24.25,24.466666666666665,24.71666666666667
26.05,25.441666666666663,26.1,25.75,25.508333333333333,25.625,25.475,25.23333333333333,25.53333333333333
25.633333333333333,25.05,25.65,25.441666666666663,24.98333333333333,25.3,25.0,24.941666666666663,25.25
25.883333333333333,25.291666666666668,25.883333333333333,25.575,25.375,25.425,25.166666666666668,25.141666666666666,25.433333333333334
25.741666666666667,25.1,25.741666666666667,25.48333333333333,25.066666666666663,25.391666666666666,25.066666666666663,25.0,25.308333333333334
25.633333333333333,25.05,25.65,25.441666666666663,25.016666666666666,25.3,25.0,24.941666666666663,25.25
25.98333333333333,25.35833333333333,26.0,25.683333333333334,25.46666666666667,25.5,25.366666666666667,25.175,25.441666666666663
25.766666666666666,25.225,25.78333333333333,25.541666666666668,25.191666666666663,25.416666666666668,25.03333333333333,25.10833333333333,25.40833333333333
23.9,23.6,23.84166666666667,23.933333333333334,23.325,23.683333333333334,23.075,23.59166666666667,23.758333333333333
23.53333333333333,23.23333333333333,23.466666666666665,23.65,22.98333333333333,23.308333333333334,22.65,23.291666666666668,23.45833333333333
28.191666666666663,27.441666666666663,27.775,28.05,27.65833333333333,27.53333333333333,27.48333333333333,27.25,27.508333333333333
27.375,26.641666666666666,26.966666666666665,27.166666666666668,26.941666666666663,26.875,26.758333333333333,26.48333333333333,26.75
28.841666666666665,27.925,28.7,27.991666666666667,28.175,28.466666666666665,28.425,27.758333333333333,28.341666666666665
28.73333333333333,27.791666666666668,28.6,27.875,28.08333333333333,28.325,28.325,27.625,28.25
26.258333333333333,25.825,26.15,25.916666666666668,25.59166666666667,25.90833333333333,25.366666666666667,25.616666666666667,25.941666666666663
23.391666666666666,22.475,23.266666666666666,22.508333333333333,22.241666666666667,22.55,22.15,22.70833333333333,22.73333333333333
21.175,20.33333333333333,21.075,20.366666666666667,20.116666666666667,20.416666666666668,19.98333333333333,20.541666666666668,20.58333333333333
21.675,20.791666666666664,21.566666666666663,20.808333333333334,20.541666666666668,20.85833333333333,20.45833333333333,21.016666666666666,21.041666666666668
23.391666666666666,22.475,23.266666666666666,22.508333333333333,22.241666666666667,22.55,22.15,22.70833333333333,22.73333333333333
